id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Year Released
09IStsImFySgyp0pIQdqAc,The Middle,83,184732,0,"['Zedd', 'Maren Morris', 'Grey']","['2qxJFvFYMEDqd7ui6kSAcq', '6WY7D3jk8zTrHtmkqqo5GI', '4lDBihdpMlOalxy1jkUbPl']",2018-01-23,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,4,2018
58q2HKrzhC3ozto2nDdN4z,I Like It,83,253390,1,"['Cardi B', 'Bad Bunny', 'J Balvin']","['4kYSro6naA4h99UJvo89HB', '4q3ewBCX7sLwd24euuV69X', '1vyhD5VmyZ7KMfW5gqLgo5']",2018-04-06,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4,2018
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,83,260285,0,['Calum Scott'],['6ydoSd3N2mwgwBHtF6K7eX'],2018-03-09,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,4,2018
5p7ujcrUXASCNwRaWNHR1C,Without Me,83,201661,1,['Halsey'],['26VFTg2z8YR0cCuwLzESi2'],2018-10-04,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,2018
2iUXsYOEPhVqEBwsqP70rE,Youngblood,82,203418,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],2018-06-15,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,4,2018
3EPXxR3ImUwfayaurPi3cm,Be Alright,82,196373,1,['Dean Lewis'],['3QSQFmccmX81fWCUSPTS7y'],2018-06-29,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,4,2018
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),82,145543,1,"['Lil Baby', 'Gunna']","['5f7VJjfbwm532GiveGC0ZK', '2hlmm7s2ICUX0LVIhVFlZQ']",2018-10-05,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,4,2018
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),82,217307,0,"['Camila Cabello', 'Young Thug']","['4nDoRrQiYLoBzwC5BhVJzF', '50co4Is1HCEo8bhOyUWKpn']",2018-01-12,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,2018
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,82,187932,0,"['Kina', 'Adriana Proenza']","['4qIVPF0s71ZYW3qzhu5GkF', '7KHA7OOevgTDFhlym0oEyP']",2018-08-31,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4,2018
2RSHsoi04658QL5xgQVov3,Bad Liar,82,260773,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2018-11-09,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,4,2018
1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october,82,184154,0,['girl in red'],['3uwAm6vQy7kWPS2bciKWx9'],2018-11-21,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,4,2018
5cF0dROlMOK5uNZtivgu50,Attention,82,208787,0,['Charlie Puth'],['6VuMaDnrHyPL1p4EHjYLi7'],2018-05-11,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,2018
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,180522,1,"['Meek Mill', 'Drake']","['20sxb77xiYeusSH8cVdatc', '3TVXtAsR1Inumwj472S9r4']",2018-11-30,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,4,2018
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,82,184560,0,"['Dynoro', ""Gigi D'Agostino""]","['3v6Ji4uoWtKRkhuDUaxi9n', '1OAjDaKgg00KCUYqDe68un']",2018-06-08,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4,2018
08bNPGLD8AhKpnnERrAc6G,FRIENDS,82,202621,1,"['Marshmello', 'Anne-Marie']","['64KEffDW9EtZ1y2vBYgq8T', '1zNqDE7qDGCsyzJwohVaoX']",2018-02-09,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,2018
2FY7b99s15jUprqC0M5NCT,Natural,82,189467,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2018-11-09,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,4,2018
0AUyNF6iFxMNQsNx2nhtrw,Blood // Water,82,216721,0,['grandson'],['4ZgQDCtRqZlhLswVS6MHN4'],2018-05-04,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,4,2018
18uwL0vNUanqZH0ro2QcOP,comethru,82,181613,0,['Jeremy Zucker'],['3gIRvgZssIb9aiirIg0nI3'],2018-09-28,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.982,4,2018
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,81,169248,1,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2018-12-23,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,4,2018
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),81,232187,1,"['Kendrick Lamar', 'SZA']","['2YZyLoL8N0Wb9xBt1NhZWg', '7tYKF4w9nC0nq9CsPZTHyP']",2018-02-09,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4,2018
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),81,205040,1,"['A$AP Rocky', 'Skepta']","['13ubrt8QOOCPljQ2FL1Kca', '2p1fiYHYiXz9qi0JJyxBzN']",2018-05-25,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,2018
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),81,203267,1,"['Metro Boomin', 'Gunna']","['0iEtIxbK0KxaSlF7G42ZOp', '2hlmm7s2ICUX0LVIhVFlZQ']",2018-11-06,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4,2018
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),81,221440,1,"['Post Malone', 'Ty Dolla $ign']","['246dkjvS1zLTtiykXe5h60', '7c0XG5cIJTrrAgEC3ULPiq']",2018-04-27,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,4,2018
5OCJzvD7sykQEKHH7qAC3C,God is a woman,81,197547,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,4,2018
1VGzxJnVQND7Cg5H5wGj14,YEAH RIGHT,81,174358,1,['Joji'],['3MZsBdqDrRTJihTHQrO6Dq'],2018-10-26,0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,4,2018
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,81,190557,0,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],2018-08-03,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,4,2018
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,81,299960,0,['MGMT'],['0SwO7SWeDHJijQ3XNS7xEE'],2018-02-09,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,2018
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,81,169999,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-12-10,0.736,0.67,10,-6.702,1,0.311,0.186,0.0,0.114,0.845,130.032,4,2018
6LOZws7T3jqZz78unPgFF9,Dead To Me,81,199506,0,['Kali Uchis'],['1U1el3k54VvEUzo3ybLPlM'],2018-04-06,0.675,0.761,4,-4.469,0,0.0466,0.432,0.0,0.102,0.428,119.001,4,2018
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,81,175755,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-12-10,0.665,0.651,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,4,2018
6foY66mWZN0pSRjZ408c00,Whiskey Glasses,81,234347,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2018-04-27,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,4,2018
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,81,205920,0,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2018-08-17,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4,2018
1Knctxx9vGZxpZfF66BIEa,Legends,81,191840,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-06-22,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,4,2018
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),80,189487,1,"['A Boogie Wit da Hoodie', '6ix9ine']","['31W5EY0aAly4Qieq6OFu6I', '7gZfnEnfiaHzxARJ2LeXrf']",2018-12-21,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,4,2018
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,80,193200,0,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],2018-06-01,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,4,2018
2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,80,182161,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2018-11-08,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,2018
698ItKASDavgwZ3WjaWjtz,Faded,80,212107,0,['Alan Walker'],['7vk5e3vY1uw9plTHJAMwjN'],2018-12-14,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,4,2018
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),80,228760,1,"['Kodak Black', 'Offset', 'Travis Scott']","['46SHBwWsqBkxI7EeeBEQG7', '4DdkRBBYG6Yk9Ka8tdJ9BW', '0Y5tJX1MQlPlqiwlOH1tJY']",2018-12-14,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,4,2018
0oufSLnKQDoBFX5mgkDCgR,Trust,80,158421,1,['Brent Faiyaz'],['3tlXnStJ1fFhdScmQeLpuG'],2018-10-19,0.764,0.394,8,-8.559,1,0.154,0.224,8.71e-05,0.119,0.471,92.011,4,2018
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,80,210200,0,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],2018-10-05,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,4,2018
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),80,164640,0,"['Social House', 'Lil Yachty']","['5UjifI1TYefXWn9GdqDOHl', '6icQOAFXDZKsumw3YXyusw']",2018-06-08,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,4,2018
4ofwffwvvnbSkrMSCKQDaC,Shotgun,80,201287,0,['George Ezra'],['2ysnwxxNtSgbb9t1m2Ur4j'],2018-03-23,0.672,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.741,4,2018
0TlLq3lA83rQOYtrqBqSct,Nonstop,80,238614,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2018-06-29,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4,2018
5bJ1DrEM4hNCafcDd1oxHx,Self Care,80,345133,1,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],2018-08-03,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,4,2018
3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,80,204991,0,['girl in red'],['3uwAm6vQy7kWPS2bciKWx9'],2018-03-02,0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,4,2018
1tNJrcVe6gwLEiZCtprs1u,3 Nights,80,177667,0,['Dominic Fike'],['6USv9qhCn6zfxlBQIYJ9qs'],2018-10-16,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,4,2018
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,80,142273,1,"['Lil Baby', 'Drake']","['5f7VJjfbwm532GiveGC0ZK', '3TVXtAsR1Inumwj472S9r4']",2018-05-18,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,4,2018
60ynsPSSKe6O3sfwRnIBRf,Streets,94,226987,1,['Doja Cat'],['5cj0lLjcoR7YOSnhnX0Po5'],2019-11-07,0.749,0.463,11,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,4,2019
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,92,174000,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,2019
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,90,182161,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-05-17,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,2019
21jGcNKet2qwijlDFuPiPb,Circles,89,215280,0,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2019-09-06,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4,2019
1Xi84slp6FryDSCbzq4UCD,Arcade,89,183624,0,['Duncan Laurence'],['3klZnJvYGIbWritVwQD434'],2019-03-07,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,3,2019
45S5WTQEGOB1VHr1Q4FuPl,Golden,88,208907,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,4,2019
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,88,176840,1,"['SAINt JHN', 'Imanbek']","['0H39MdGGX6dbnnQPt6NQkZ', '5rGrDvrLOV2VV8SCFVGWlj']",2019-10-09,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,2019
2b8fOow8UzyDFAE27YhOZM,Memories,88,189486,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2019-09-20,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,0.575,91.019,4,2019
0nbXyq5TXYPCO7pr3N8S4I,The Box,88,196653,1,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],2019-12-06,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,4,2019
3H7ihDc1dqLriiWXwsc2po,Breaking Me,88,166794,0,"['Topic', 'A7S']","['0u6GtibW46tFX7koQ6uNJZ', '5Wg2b4Mp42gicxEeDNawf7']",2019-12-19,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4,2019
2Fxmhks0bxGSBdJ92vM42m,bad guy,88,194088,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2019-03-29,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,2019
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,88,209438,0,['Tones And I'],['2NjfBq1NflQcKSeiDooVjY'],2019-10-17,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4,2019
3jjujdWJ72nww5eGnfs2E7,Adore You,88,207133,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4,2019
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,87,175721,1,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],2019-10-04,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4,2019
1ZMiCix7XSAbfAJlEZWMCp,Falling,87,240133,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4,2019
6Hj9jySrnFppAI0sEMCZpJ,Robbery,87,240051,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2019-03-08,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,5,2019
2tnVG71enUj33Ic2nFN6kZ,Ride It,87,157606,0,['Regard'],['4ofCBoyEiGSePFAG500xev'],2019-07-26,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4,2019
6ocbgoVGwYJhOv1GgI9NsF,7 rings,87,178627,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4,2019
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,87,245426,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,2019
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,86,208687,0,"['JP Saxe', 'Julia Michaels']","['66W9LaWS0DPdL7Sz8iYGYe', '0ZED1XzwlLHW4ZaG4lOT6m']",2019-10-17,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,4,2019
43zdsphuZLzwA9k4DJhU0I,when the party's over,86,196077,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2019-03-29,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,2019
79s5XnCN4TJKTVMSmOx8Ep,Dior,86,216387,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2019-07-26,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,4,2019
30bqVoKjX479ab90a8Pafp,Star Shopping,86,142000,1,['Lil Peep'],['2kCcBybjl3SAtIcwdWpUe3'],2019-04-19,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,4,2019
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,86,183290,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2019-10-31,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,4,2019
696DnlkuDOXcMAnKlTgXXK,ROXANNE,86,163636,1,['Arizona Zervas'],['0vRvGUQVUjytro0xpb26bs'],2019-10-10,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,5,2019
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,86,215107,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-11-22,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4,2019
3Dv1eDb0MEgF93GpLXlucZ,Say So,85,237893,1,['Doja Cat'],['5cj0lLjcoR7YOSnhnX0Po5'],2019-11-07,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,4,2019
4PEfJZpVjdclfzZ9XO8uDw,Hasta Abajo,85,229827,0,"['Kevin Roldan', 'Bryant Myers', 'Lyanno']","['1RBzGO6Nm3uyhUSxP7EDWO', '6w9ToX5slZ4uIdmD17hJ3c', '1Ts9of7VPZElwPQnqnDSfW']",2019-10-04,0.714,0.671,5,-5.119,1,0.362,0.289,0.0,0.325,0.641,169.732,4,2019
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",85,167693,0,"['Dan + Shay', 'Justin Bieber']","['7z5WFjZAIYejWy0NI5lv4T', '1uNFoZAHBGtllmzznpCI3s']",2019-10-04,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,4,2019
7k4t7uLgtOxPwTpFmtJNTY,Tusa,85,200960,0,"['KAROL G', 'Nicki Minaj']","['790FomKkXshlbRYZFtlgla', '0hCNtLu0JehylgoiP8L4Gh']",2019-11-07,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4,2019
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,85,188387,0,['Clairo'],['3l0CmX0FuQjFxr8SK7Vqag'],2019-08-02,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4,2019
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),85,176547,0,"['Surf Mesa', 'Emilee']","['1lmU3giNF3CSbkVSQmLpHQ', '4ArPQ1Opcksbbf3CPwEjWE']",2019-11-26,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,2019
7CHi4DtfK4heMlQaudCuHK,Lose Control,85,168387,0,"['MEDUZA', 'Becky Hill', 'Goodboys']","['0xRXCcSX89eobfrshSVdyu', '4EPJlUEBy49EX1wuFOvtjK', '2nm38smINjms1LtczR0Cei']",2019-10-11,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,2019
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),85,178000,0,"['Wallows', 'Clairo']","['0NIPkIjTV8mB795yEIiPYL', '3l0CmX0FuQjFxr8SK7Vqag']",2019-03-22,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4,2019
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",84,207320,1,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],2019-02-08,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4,2019
0RLLvYBopDwooCyvnTwgYu,F.N,84,224000,1,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],2019-10-11,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,1,2019
5DqdesEfbRyOlSS3Tf6c29,It's You,84,212607,0,['Ali Gatie'],['4rTv3Ejc7hKMtmoBOK1B4T'],2019-11-08,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,4,2019
3H3r2nKWa3Yk5gt8xgmsEt,This City,84,194853,0,['Sam Fischer'],['6L1XC7NrmgWRlwAeLJvVtA'],2019-12-11,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,0.519,73.877,4,2019
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,84,242573,0,"['J Balvin', 'Bad Bunny']","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",2019-06-28,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,4,2019
0TK2YIli7K1leLovkQiNik,Señorita,84,190960,0,"['Shawn Mendes', 'Camila Cabello']","['7n2wHs1TKAczGzO7Dd2rGr', '4nDoRrQiYLoBzwC5BhVJzF']",2019-06-21,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,4,2019
22vgEDb5hykfaTwLuskFGD,Sucker,84,181027,0,['Jonas Brothers'],['7gOdHgIoIKoe4i9Tta6qdD'],2019-06-07,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4,2019
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),84,157712,1,"['JACKBOYS', 'Travis Scott', 'Young Thug']","['7A8S43ryYdbWpJKeHRZRcq', '0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn']",2019-12-27,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,4,2019
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),84,229773,0,"['BTS', 'Halsey']","['3Nrfpe0tUJi4K4DXYWgMUX', '26VFTg2z8YR0cCuwLzESi2']",2019-04-12,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,4,2019
7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,84,176972,0,"['SLANDER', 'Dylan Matthew']","['20DZAfCuP1TKZl5KcY7z3Q', '6d0ZjIp5L7Ygy2l02HskRX']",2019-11-13,0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,4,2019
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,84,158571,0,['Surfaces'],['4ETSs924pXMzjIeD6E9b4u'],2019-01-06,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4,2019
1lOe9qE0vR9zwWQAOk6CoO,Ransom,83,131240,1,['Lil Tecca'],['4Ga1P7PMIsmqEZqhYZQgDo'],2019-08-30,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,4,2019
7xQAfvXzm3AkraOtGPWIZg,Wow.,83,149547,1,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2019-09-06,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,4,2019
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,83,157067,0,"['Lil Nas X', 'Billy Ray Cyrus']","['7jVv8c5Fj3E9VhNjxT4snq', '60rpJ9SgigSd16DOAG7GSa']",2019-06-21,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4,2019
3pCt2wRdBDa2kCisIdHWgF,To the Bone,83,344571,0,['Pamungkas'],['7d86ERlvO5UG44j7Va0Y0C'],2019-06-14,0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-05,0.1,0.939,139.991,4,2019
4Of7rzpRpV1mWRbhp5rAqG,Bruises,83,220492,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-05-17,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,4,2019
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,83,153294,0,['Labrinth'],['2feDdbD5araYcm6JhFHHw7'],2019-10-04,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,1,2019
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),83,260640,1,"['Chris Brown', 'Drake']","['7bXgB6jMjp9ATFy66eO08Z', '3TVXtAsR1Inumwj472S9r4']",2019-06-28,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,4,2019
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),83,180435,1,"['Mustard', 'Roddy Ricch']","['0YinUQ50QDB7ZxSCLyQ40k', '757aE44tKEUQEqRuT6GnEB']",2019-06-28,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,4,2019
